event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006107511,2020-01-30T18:52:17Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:18Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,88
1006063247,2020-01-30T18:52:18Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,63
1006107245,2020-01-30T18:52:18Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:18Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:18Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:18Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:18Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:18Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:18Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:18Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:18Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:20Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,88
1006063247,2020-01-30T18:52:20Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,63
1006107245,2020-01-30T18:52:20Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:20Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:20Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:20Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:20Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:20Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:20Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:20Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:20Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:21Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,88
1006063247,2020-01-30T18:52:21Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:21Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:21Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:21Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:21Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:21Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:21Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:21Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:21Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:21Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:23Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:23Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:23Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:23Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:23Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:23Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:23Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:23Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:23Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:23Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:23Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:24Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:24Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:24Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:24Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:24Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:24Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:24Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:24Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:24Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:24Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:24Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:25Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:25Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:25Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:25Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:25Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:25Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:25Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:25Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:25Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:25Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:25Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:27Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:27Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:27Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:27Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:27Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:27Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:27Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:27Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:27Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:27Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:27Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:28Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:28Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:28Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:28Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:28Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:28Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:28Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:28Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:28Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:28Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:28Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:29Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:29Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:29Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:29Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:29Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:29Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:29Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:29Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:29Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:29Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:29Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:31Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:31Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:31Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:31Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:31Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:31Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:31Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:31Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:31Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:31Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:31Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:32Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:32Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:32Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:32Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:32Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:32Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:32Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:32Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:32Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:32Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:32Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:33Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:33Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:33Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,64
1006107510,2020-01-30T18:52:33Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:33Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:33Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:33Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:33Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:33Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:33Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:33Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:35Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:35Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:35Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:35Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:35Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:35Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:35Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:35Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,20
1006110426,2020-01-30T18:52:35Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:35Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:35Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:36Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:36Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:36Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:36Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:36Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:36Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:36Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:36Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,19
1006110426,2020-01-30T18:52:36Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,18
1006110280,2020-01-30T18:52:36Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:36Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:37Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:37Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:37Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:37Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:37Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:37Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:37Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:37Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,20
1006110426,2020-01-30T18:52:37Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,19
1006110280,2020-01-30T18:52:37Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:37Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:39Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:39Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:39Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:39Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:39Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:39Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:39Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:39Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,20
1006110426,2020-01-30T18:52:39Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,19
1006110280,2020-01-30T18:52:39Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:39Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:40Z,2020-01-30T17:05:09Z,STARTED,1000/1,325/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:40Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:40Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:40Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:40Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:40Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:40Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:40Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,20
1006110426,2020-01-30T18:52:40Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,19
1006110280,2020-01-30T18:52:40Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:40Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:41Z,2020-01-30T17:05:09Z,STARTED,1000/1,325/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:41Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:41Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:41Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:41Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:41Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:41Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:41Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,20
1006110426,2020-01-30T18:52:41Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,19
1006110280,2020-01-30T18:52:41Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:41Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:43Z,2020-01-30T17:05:09Z,STARTED,1000/1,325/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:43Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:43Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:43Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:43Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:43Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:43Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:43Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,20
1006110426,2020-01-30T18:52:43Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,19
1006110280,2020-01-30T18:52:43Z,2020-01-30T18:34:58Z,STARTED,5/2,29/10,5/6,True,3/4,1,2,17
1006107511,2020-01-30T18:52:43Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,21
1006105984,2020-01-30T18:52:44Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,89
1006063247,2020-01-30T18:52:44Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,64
1006107245,2020-01-30T18:52:44Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,29/10,False,5/6,1,1,65
1006107510,2020-01-30T18:52:44Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,65
1006042012,2020-01-30T18:52:44Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,56
1006098224,2020-01-30T18:52:44Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:52:44Z,2020-01-30T18:12:13Z,STARTED,Evens,23/10,23/10,False,17/20,1,1,40
1006110428,2020-01-30T18:52:44Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,20
1006110426,2020-01-30T18:52:44Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,19
